386	4	consume	-28.96	23.07	272	充电结算	2026-08-26 07:46:00
387	14	consume	-29.66	34.53	273	充电结算	2026-08-26 23:47:00
388	12	consume	-19.63	54.44	274	充电结算	2026-08-26 21:51:00
389	10	recharge	150.0	172.33	\N	余额充值	2026-08-26 17:52:00
390	10	consume	-97.4	74.93	275	充电结算	2026-08-26 19:11:00
391	14	consume	-13.94	20.59	276	充电结算	2026-08-27 01:07:00
392	5	recharge	100.0	102.65	\N	余额充值	2026-08-26 07:43:00
393	5	consume	-7.91	94.74	277	充电结算	2026-08-26 10:53:00
394	9	consume	-8.18	53.72	278	充电结算	2026-08-26 11:06:00
395	13	consume	-20.96	66.47	279	充电结算	2026-08-26 21:57:00
396	11	recharge	150.0	168.62	\N	余额充值	2026-08-26 21:49:00
397	11	consume	-113.37	55.25	280	充电结算	2026-08-26 23:25:00
398	12	consume	-54.16	0.28	281	充电结算	2026-08-26 15:06:00
399	16	consume	-50.55	17.39	282	充电结算	2026-08-26 19:55:00
400	16	recharge	100.0	117.39	\N	余额充值	2026-08-26 07:43:00
401	16	consume	-40.2	77.19	283	充电结算	2026-08-26 09:13:00
402	15	consume	-16.36	35.73	284	充电结算	2026-08-26 21:32:00
403	14	recharge	100.0	120.59	\N	余额充值	2026-08-26 00:53:00
404	14	consume	-55.09	65.5	285	充电结算	2026-08-26 02:24:00
405	9	consume	-28.04	25.68	286	充电结算	2026-08-28 00:12:00
406	6	recharge	150.0	176.09	\N	余额充值	2026-08-27 20:35:00
407	6	consume	-109.96	66.13	287	充电结算	2026-08-27 21:47:00
408	3	consume	-8.54	78.32	288	充电结算	2026-08-27 10:15:00
409	15	recharge	100.0	135.73	\N	余额充值	2026-08-27 08:39:00
410	15	consume	-47.68	88.05	289	充电结算	2026-08-27 09:26:00
411	5	consume	-75.46	19.28	290	充电结算	2026-08-27 20:00:00
412	11	consume	-40.47	14.78	291	充电结算	2026-08-27 07:09:00
413	5	recharge	150.0	169.28	\N	余额充值	2026-08-27 19:31:00
414	5	consume	-87.74	81.54	292	充电结算	2026-08-27 20:51:00
415	7	consume	-16.59	58.86	293	充电结算	2026-08-27 16:26:00
416	4	consume	-6.41	16.66	294	充电结算	2026-08-27 09:10:00
417	5	consume	-12.61	68.93	295	充电结算	2026-08-27 15:53:00
418	10	consume	-48.52	26.41	296	充电结算	2026-08-27 18:20:00
419	13	recharge	100.0	166.47	\N	余额充值	2026-08-27 13:58:00
420	13	consume	-78.04	88.43	297	充电结算	2026-08-27 15:26:00
421	13	consume	-13.24	75.19	298	充电结算	2026-08-27 11:34:00
422	1	consume	-20.12	5.96	299	充电结算	2026-08-27 22:31:00
423	6	consume	-49.99	16.14	300	充电结算	2026-08-27 12:35:00
424	2	consume	-15.21	7.75	301	充电结算	2026-08-27 12:15:00
425	14	consume	-59.43	6.07	302	充电结算	2026-08-27 19:27:00
426	3	consume	-6.61	71.71	303	充电结算	2026-08-28 09:45:00
427	3	recharge	100.0	171.71	\N	余额充值	2026-08-28 16:22:00
428	3	consume	-80.22	91.49	304	充电结算	2026-08-28 17:53:00
429	3	consume	-25.15	66.34	305	充电结算	2026-08-28 06:18:00
430	6	recharge	100.0	116.14	\N	余额充值	2026-08-28 17:40:00
431	6	consume	-32.82	83.32	306	充电结算	2026-08-28 18:27:00
432	12	recharge	150.0	150.28	\N	余额充值	2026-08-28 14:45:00
433	12	consume	-70.78	79.5	307	充电结算	2026-08-28 16:05:00
434	9	recharge	150.0	175.68	\N	余额充值	2026-08-28 10:52:00
435	9	consume	-100.23	75.45	308	充电结算	2026-08-28 12:28:00
436	3	consume	-53.2	13.14	309	充电结算	2026-08-28 10:03:00
437	2	recharge	100.0	107.75	\N	余额充值	2026-08-28 14:05:00
438	2	consume	-18.51	89.24	310	充电结算	2026-08-28 18:37:00
439	4	consume	-9.41	7.25	311	充电结算	2026-08-28 10:12:00
440	16	consume	-36.85	40.34	312	充电结算	2026-08-28 10:04:00
441	14	recharge	100.0	106.07	\N	余额充值	2026-08-28 19:10:00
442	14	consume	-20.32	85.75	313	充电结算	2026-08-28 22:39:00
443	3	recharge	100.0	113.14	\N	余额充值	2026-08-28 08:27:00
444	3	consume	-44.46	68.68	314	充电结算	2026-08-28 09:21:00
445	17	recharge	100.0	135.23	\N	余额充值	2026-08-28 07:59:00
446	17	consume	-42.38	92.85	315	充电结算	2026-08-28 09:11:00
447	10	recharge	150.0	176.41	\N	余额充值	2026-08-28 18:30:00
448	10	consume	-78.17	98.24	316	充电结算	2026-08-28 19:22:00
449	10	consume	-17.28	80.96	317	充电结算	2026-08-28 13:23:00
450	7	consume	-17.01	41.85	318	充电结算	2026-08-28 21:13:00
451	12	consume	-78.04	1.46	319	充电结算	2026-08-28 09:03:00
452	10	consume	-50.22	30.74	320	充电结算	2026-08-28 18:28:00
453	5	consume	-44.33	24.6	321	充电结算	2026-08-29 22:49:00
454	12	recharge	100.0	101.46	\N	余额充值	2026-08-29 14:32:00
455	12	consume	-9.38	92.08	322	充电结算	2026-08-29 17:00:00
456	3	consume	-25.46	43.22	323	充电结算	2026-08-29 22:35:00
457	11	recharge	100.0	114.78	\N	余额充值	2026-08-29 08:48:00
458	11	consume	-22.22	92.56	324	充电结算	2026-08-29 13:54:00
459	3	recharge	100.0	143.22	\N	余额充值	2026-08-29 08:44:00
460	3	consume	-61.52	81.7	325	充电结算	2026-08-29 09:39:00
461	15	consume	-7.64	80.41	326	充电结算	2026-08-29 09:48:00
462	15	consume	-64.02	16.39	327	充电结算	2026-08-29 19:27:00
463	10	consume	-18.96	11.78	328	充电结算	2026-08-29 21:50:00
464	12	recharge	100.0	192.08	\N	余额充值	2026-08-29 16:58:00
465	12	consume	-97.37	94.71	329	充电结算	2026-08-29 18:17:00
466	1	recharge	100.0	105.96	\N	余额充值	2026-08-29 23:30:00
467	1	consume	-43.42	62.54	330	充电结算	2026-08-30 00:45:00
468	5	consume	-22.19	2.41	331	充电结算	2026-08-30 06:45:00
469	13	consume	-46.84	28.35	332	充电结算	2026-08-30 09:05:00
470	3	consume	-10.39	71.31	333	充电结算	2026-08-30 18:30:00
471	11	consume	-20.35	72.21	334	充电结算	2026-08-30 08:13:00
472	13	consume	-9.36	18.99	335	充电结算	2026-08-30 14:33:00
473	6	consume	-14.55	68.77	336	充电结算	2026-08-30 11:41:00
474	8	recharge	100.0	140.88	\N	余额充值	2026-08-30 16:21:00
475	8	consume	-69.51	71.37	337	充电结算	2026-08-30 17:39:00
476	13	consume	-9.5	9.49	338	充电结算	2026-08-30 10:01:00
477	1	consume	-15.19	47.35	339	充电结算	2026-08-30 12:03:00
478	17	consume	-21.13	71.72	340	充电结算	2026-08-30 23:58:00
479	9	consume	-16.73	58.72	341	充电结算	2026-08-30 12:35:00
480	6	consume	-32.19	36.58	342	充电结算	2026-08-30 09:39:00
481	2	consume	-29.51	59.73	343	充电结算	2026-08-30 23:23:00
482	6	recharge	100.0	136.58	\N	余额充值	2026-08-31 23:32:00
483	6	consume	-65.27	71.31	344	充电结算	2026-09-01 00:34:00
484	1	recharge	100.0	147.35	\N	余额充值	2026-08-31 10:31:00
485	1	consume	-87.39	59.96	345	充电结算	2026-08-31 11:54:00
486	16	recharge	100.0	140.34	\N	余额充值	2026-08-31 18:06:00
487	16	consume	-51.54	88.8	346	充电结算	2026-08-31 19:12:00
488	8	consume	-16.6	54.77	347	充电结算	2026-08-31 12:46:00
489	5	recharge	150.0	152.41	\N	余额充值	2026-08-31 08:06:00
490	5	consume	-55.8	96.61	348	充电结算	2026-08-31 09:38:00
491	1	recharge	100.0	159.96	\N	余额充值	2026-08-31 09:40:00
492	1	consume	-75.8	84.16	349	充电结算	2026-08-31 11:04:00
493	12	consume	-23.61	71.1	350	充电结算	2026-08-31 23:22:00
494	10	consume	-6.54	5.24	351	充电结算	2026-08-31 08:46:00
495	16	consume	-12.66	76.14	352	充电结算	2026-08-31 19:31:00
496	12	consume	-31.2	39.9	353	充电结算	2026-09-01 01:29:00
497	10	recharge	100.0	105.24	\N	余额充值	2026-08-31 17:41:00
498	10	consume	-15.41	89.83	354	充电结算	2026-08-31 20:33:00
499	2	consume	-20.99	38.74	355	充电结算	2026-08-31 19:56:00
500	4	recharge	100.0	107.25	\N	余额充值	2026-08-31 08:16:00
501	4	consume	-11.61	95.64	356	充电结算	2026-08-31 10:59:00
502	6	recharge	100.0	171.31	\N	余额充值	2026-08-31 22:37:00
503	6	consume	-106.61	64.7	357	充电结算	2026-09-01 00:09:00
504	9	recharge	100.0	158.72	\N	余额充值	2026-08-31 12:39:00
505	9	consume	-62.38	96.34	358	充电结算	2026-08-31 13:41:00
506	1	consume	-34.94	49.22	359	充电结算	2026-08-31 07:34:00
507	16	consume	-20.88	55.26	360	充电结算	2026-08-31 23:05:00
508	8	recharge	150.0	204.77	\N	余额充值	2026-08-31 17:59:00
509	8	consume	-125.1	79.67	361	充电结算	2026-08-31 19:14:00
510	9	consume	-14.53	81.81	362	充电结算	2026-08-31 03:07:00
511	3	consume	-29.64	41.67	363	充电结算	2026-08-31 22:13:00
512	6	consume	-42.8	21.9	364	充电结算	2026-08-31 12:55:00
513	9	consume	-33.63	48.18	365	充电结算	2026-08-31 09:16:00
514	5	recharge	100.0	196.61	\N	余额充值	2026-09-01 17:55:00
515	5	consume	-108.88	87.73	366	充电结算	2026-09-01 19:05:00
516	16	recharge	100.0	155.26	\N	余额充值	2026-09-01 16:56:00
517	16	consume	-76.46	78.8	367	充电结算	2026-09-01 17:49:00
518	16	consume	-53.26	25.54	368	充电结算	2026-09-01 23:51:00
519	3	consume	-21.86	19.81	369	充电结算	2026-09-01 20:52:00
520	2	consume	-22.84	15.9	370	充电结算	2026-09-01 08:39:00
521	5	consume	-9.81	77.92	371	充电结算	2026-09-01 18:05:00
522	8	consume	-38.74	40.93	372	充电结算	2026-09-01 23:38:00
523	16	recharge	150.0	175.54	\N	余额充值	2026-09-01 21:14:00
524	16	consume	-79.56	95.98	373	充电结算	2026-09-01 22:31:00
525	17	recharge	150.0	221.72	\N	余额充值	2026-09-01 17:38:00
526	17	consume	-144.01	77.71	374	充电结算	2026-09-01 19:01:00
527	15	recharge	100.0	116.39	\N	余额充值	2026-09-01 21:08:00
528	15	consume	-64.49	51.9	375	充电结算	2026-09-01 22:05:00
529	14	recharge	100.0	185.75	\N	余额充值	2026-09-01 11:04:00
530	14	consume	-103.61	82.14	376	充电结算	2026-09-01 12:31:00
531	3	recharge	100.0	119.81	\N	余额充值	2026-09-01 20:30:00
532	3	consume	-55.01	64.8	377	充电结算	2026-09-01 21:41:00
533	15	consume	-21.69	30.21	378	充电结算	2026-09-01 13:40:00
534	5	consume	-40.46	37.46	379	充电结算	2026-09-01 08:55:00
535	4	consume	-33.48	62.16	380	充电结算	2026-09-01 07:50:00
536	9	consume	-29.66	18.52	381	充电结算	2026-09-02 00:20:00
537	13	recharge	100.0	109.49	\N	余额充值	2026-09-01 07:33:00
538	13	consume	-57.02	52.47	382	充电结算	2026-09-01 08:59:00
539	11	consume	-39.34	32.87	383	充电结算	2026-09-01 11:32:00
540	11	consume	-15.06	17.81	384	充电结算	2026-09-01 13:38:00
541	8	consume	-19.81	21.12	385	充电结算	2026-09-01 21:05:00
542	3	consume	-63.72	1.08	386	充电结算	2026-09-02 18:23:00
543	17	consume	-27.66	50.05	387	充电结算	2026-09-02 14:17:00
544	13	consume	-26.23	26.24	388	充电结算	2026-09-02 22:12:00
545	7	consume	-18.54	23.31	389	充电结算	2026-09-02 22:07:00
546	9	recharge	200.0	218.52	\N	余额充值	2026-09-02 17:27:00
547	9	consume	-118.62	99.9	390	充电结算	2026-09-02 18:43:00
548	8	recharge	150.0	171.12	\N	余额充值	2026-09-02 17:33:00
549	8	consume	-92.33	78.79	391	充电结算	2026-09-02 18:51:00
550	12	consume	-32.7	7.2	392	充电结算	2026-09-02 14:45:00
551	10	recharge	100.0	189.83	\N	余额充值	2026-09-02 16:58:00
552	10	consume	-105.53	84.3	393	充电结算	2026-09-02 18:09:00
553	8	consume	-20.11	58.68	394	充电结算	2026-09-03 02:08:00
554	1	consume	-15.86	33.36	395	充电结算	2026-09-02 03:31:00
555	10	consume	-15.95	68.35	396	充电结算	2026-09-02 12:47:00
556	15	consume	-22.1	8.11	397	充电结算	2026-09-02 13:28:00
557	17	consume	-26.67	23.38	398	充电结算	2026-09-02 07:58:00
558	16	consume	-54.66	41.32	399	充电结算	2026-09-02 18:20:00
559	10	consume	-31.38	36.97	400	充电结算	2026-09-02 09:24:00
560	13	recharge	100.0	126.24	\N	余额充值	2026-09-02 18:03:00
561	13	consume	-31.15	95.09	401	充电结算	2026-09-02 23:04:00
562	9	consume	-16.58	83.32	402	充电结算	2026-09-03 03:09:00
563	7	recharge	150.0	173.31	\N	余额充值	2026-09-02 23:40:00
564	7	consume	-75.25	98.06	403	充电结算	2026-09-03 01:13:00
565	12	recharge	100.0	107.2	\N	余额充值	2026-09-03 13:49:00
566	12	consume	-51.14	56.06	404	充电结算	2026-09-03 14:55:00
567	10	consume	-17.86	19.11	405	充电结算	2026-09-03 19:10:00
568	6	consume	-19.53	2.37	406	充电结算	2026-09-03 19:54:00
569	14	recharge	100.0	182.14	\N	余额充值	2026-09-03 19:11:00
570	14	consume	-83.9	98.24	407	充电结算	2026-09-03 20:21:00
571	2	recharge	100.0	115.9	\N	余额充值	2026-09-03 07:51:00
572	2	consume	-46.44	69.46	408	充电结算	2026-09-03 09:08:00
573	17	recharge	100.0	123.38	\N	余额充值	2026-09-03 16:58:00
574	17	consume	-61.42	61.96	409	充电结算	2026-09-03 18:11:00
575	11	recharge	100.0	117.81	\N	余额充值	2026-09-03 23:52:00
576	11	consume	-20.26	97.55	410	充电结算	2026-09-04 04:24:00
577	6	recharge	150.0	152.37	\N	余额充值	2026-09-03 09:16:00
578	6	consume	-88.93	63.44	411	充电结算	2026-09-03 10:34:00
579	1	recharge	100.0	133.36	\N	余额充值	2026-09-03 16:08:00
580	1	consume	-54.71	78.65	412	充电结算	2026-09-03 17:12:00
581	16	recharge	100.0	141.32	\N	余额充值	2026-09-03 18:34:00
582	16	consume	-83.05	58.27	413	充电结算	2026-09-03 19:29:00
583	16	consume	-8.69	49.58	414	充电结算	2026-09-03 14:05:00
584	11	consume	-12.37	85.18	415	充电结算	2026-09-03 23:51:00
585	12	consume	-43.22	12.84	416	充电结算	2026-09-03 08:56:00
586	2	consume	-21.09	48.37	417	充电结算	2026-09-03 08:29:00
587	5	recharge	100.0	137.46	\N	余额充值	2026-09-03 09:17:00
588	5	consume	-68.03	69.43	418	充电结算	2026-09-03 10:35:00
589	13	consume	-18.88	76.21	419	充电结算	2026-09-03 23:14:00
590	17	consume	-15.97	45.99	420	充电结算	2026-09-03 19:56:00
591	9	consume	-20.26	63.06	421	充电结算	2026-09-03 14:44:00
592	1	consume	-43.47	35.18	422	充电结算	2026-09-03 07:33:00
593	16	recharge	100.0	149.58	\N	余额充值	2026-09-03 15:39:00
594	16	consume	-66.99	82.59	423	充电结算	2026-09-03 16:39:00
595	4	consume	-35.55	26.61	424	充电结算	2026-09-03 12:38:00
596	4	recharge	100.0	126.61	\N	余额充值	2026-09-03 18:02:00
597	4	consume	-27.32	99.29	425	充电结算	2026-09-03 22:47:00
598	7	consume	-43.62	54.44	426	充电结算	2026-09-04 09:27:00
599	16	consume	-58.6	23.99	427	充电结算	2026-09-04 09:25:00
600	3	recharge	100.0	101.08	\N	余额充值	2026-09-04 01:37:00
601	3	consume	-10.85	90.23	428	充电结算	2026-09-04 06:10:00
602	3	consume	-46.74	43.49	429	充电结算	2026-09-04 19:39:00
603	15	recharge	100.0	108.11	\N	余额充值	2026-09-04 09:47:00
604	15	consume	-53.21	54.9	430	充电结算	2026-09-04 10:40:00
605	11	consume	-11.29	73.89	431	充电结算	2026-09-04 11:37:00
606	5	consume	-8.89	60.54	432	充电结算	2026-09-04 03:48:00
607	3	recharge	100.0	143.49	\N	余额充值	2026-09-04 08:06:00
608	3	consume	-52.33	91.16	433	充电结算	2026-09-04 09:14:00
609	13	recharge	100.0	176.21	\N	余额充值	2026-09-04 13:36:00
610	13	consume	-86.2	90.01	434	充电结算	2026-09-04 14:49:00
611	2	consume	-17.24	31.13	435	充电结算	2026-09-04 08:14:00
612	15	recharge	100.0	154.9	\N	余额充值	2026-09-04 15:19:00
613	15	consume	-101.41	53.49	436	充电结算	2026-09-04 16:45:00
614	5	consume	-26.56	33.98	437	充电结算	2026-09-04 23:13:00
615	11	consume	-12.62	61.27	438	充电结算	2026-09-04 10:57:00
616	8	consume	-18.59	40.09	439	充电结算	2026-09-04 20:47:00
617	8	consume	-15.32	24.77	440	充电结算	2026-09-04 16:12:00
618	2	recharge	100.0	131.13	\N	余额充值	2026-09-04 18:54:00
619	2	consume	-66.71	64.42	441	充电结算	2026-09-04 20:22:00
620	6	consume	-23.9	39.54	442	充电结算	2026-09-04 23:27:00
621	8	recharge	100.0	124.77	\N	余额充值	2026-09-04 05:19:00
622	8	consume	-41.82	82.95	443	充电结算	2026-09-04 06:47:00
623	15	recharge	100.0	153.49	\N	余额充值	2026-09-04 13:23:00
624	15	consume	-84.23	69.26	444	充电结算	2026-09-04 14:41:00
625	4	consume	-61.23	38.06	445	充电结算	2026-09-05 17:10:00
626	10	recharge	100.0	119.11	\N	余额充值	2026-09-05 06:08:00
627	10	consume	-26.94	92.17	446	充电结算	2026-09-05 07:30:00
628	2	consume	-17.04	47.38	447	充电结算	2026-09-05 13:19:00
629	12	recharge	100.0	112.84	\N	余额充值	2026-09-05 13:01:00
630	12	consume	-45.1	67.74	448	充电结算	2026-09-05 13:55:00
631	10	recharge	100.0	192.17	\N	余额充值	2026-09-05 09:18:00
632	10	consume	-92.53	99.64	449	充电结算	2026-09-05 10:38:00
633	5	consume	-6.12	27.86	450	充电结算	2026-09-05 09:45:00
634	13	consume	-25.36	64.65	451	充电结算	2026-09-06 00:51:00
635	14	consume	-28.83	69.41	452	充电结算	2026-09-05 08:15:00
636	15	consume	-57.65	11.61	453	充电结算	2026-09-05 20:21:00
637	14	consume	-19.15	50.26	454	充电结算	2026-09-05 20:01:00
638	5	recharge	100.0	127.86	\N	余额充值	2026-09-05 16:37:00
639	5	consume	-39.88	87.98	455	充电结算	2026-09-05 17:48:00
640	13	consume	-20.3	44.35	456	充电结算	2026-09-05 19:35:00
641	11	consume	-39.03	22.24	457	充电结算	2026-09-05 13:01:00
642	17	recharge	200.0	245.99	\N	余额充值	2026-09-05 17:30:00
643	17	consume	-156.09	89.9	458	充电结算	2026-09-05 19:01:00
644	7	recharge	100.0	154.44	\N	余额充值	2026-09-05 20:34:00
645	7	consume	-96.16	58.28	459	充电结算	2026-09-05 21:34:00
646	6	recharge	100.0	139.54	\N	余额充值	2026-09-06 07:39:00
647	6	consume	-53.02	86.52	460	充电结算	2026-09-06 09:00:00
648	16	recharge	100.0	123.99	\N	余额充值	2026-09-06 18:42:00
649	16	consume	-31.82	92.17	461	充电结算	2026-09-06 23:41:00
650	14	consume	-23.73	26.53	462	充电结算	2026-09-06 23:21:00
651	7	recharge	150.0	208.28	\N	余额充值	2026-09-06 17:45:00
652	7	consume	-108.79	99.49	463	充电结算	2026-09-06 19:20:00
653	2	recharge	100.0	147.38	\N	余额充值	2026-09-06 08:43:00
654	2	consume	-49.03	98.35	464	充电结算	2026-09-06 09:43:00
655	8	consume	-15.68	67.27	465	充电结算	2026-09-06 15:56:00
656	2	consume	-24.11	74.24	466	充电结算	2026-09-06 21:07:00
657	2	consume	-13.42	60.82	467	充电结算	2026-09-06 12:18:00
658	8	recharge	150.0	217.27	\N	余额充值	2026-09-06 19:32:00
659	8	consume	-155.23	62.04	468	充电结算	2026-09-06 21:07:00
660	7	consume	-64.43	35.06	469	充电结算	2026-09-06 19:21:00
661	17	consume	-38.72	51.18	470	充电结算	2026-09-06 22:08:00
662	9	consume	-22.12	40.94	471	充电结算	2026-09-06 08:32:00
663	11	recharge	100.0	122.24	\N	余额充值	2026-09-06 07:54:00
664	11	consume	-63.64	58.6	472	充电结算	2026-09-06 09:30:00
665	12	consume	-13.67	54.07	473	充电结算	2026-09-06 12:56:00
666	17	consume	-23.25	27.93	474	充电结算	2026-09-06 06:42:00
667	11	recharge	100.0	158.6	\N	余额充值	2026-09-07 19:13:00
668	11	consume	-78.7	79.9	475	充电结算	2026-09-07 20:23:00
669	1	recharge	150.0	185.18	\N	余额充值	2026-09-07 15:17:00
670	1	consume	-99.51	85.67	476	充电结算	2026-09-07 16:46:00
671	8	consume	-20.36	41.68	477	充电结算	2026-09-07 21:52:00
672	13	consume	-17.75	26.6	478	充电结算	2026-09-08 02:06:00
673	12	consume	-25.46	28.61	479	充电结算	2026-09-07 22:40:00
674	11	consume	-9.5	70.4	480	充电结算	2026-09-07 18:29:00
675	1	consume	-66.37	19.3	481	充电结算	2026-09-07 16:37:00
676	4	recharge	100.0	138.06	\N	余额充值	2026-09-07 17:48:00
677	4	consume	-67.0	71.06	482	充电结算	2026-09-07 19:09:00
678	3	consume	-74.42	16.74	483	充电结算	2026-09-07 19:12:00
679	6	consume	-10.84	75.68	484	充电结算	2026-09-07 10:28:00
680	13	recharge	100.0	126.6	\N	余额充值	2026-09-07 08:20:00
681	13	consume	-72.65	53.95	485	充电结算	2026-09-07 09:47:00
682	1	recharge	150.0	169.3	\N	余额充值	2026-09-07 17:42:00
683	1	consume	-78.13	91.17	486	充电结算	2026-09-07 19:17:00
684	17	recharge	100.0	127.93	\N	余额充值	2026-09-07 06:45:00
685	17	consume	-31.42	96.51	487	充电结算	2026-09-07 07:50:00
686	15	recharge	100.0	111.61	\N	余额充值	2026-09-07 08:47:00
687	15	consume	-16.23	95.38	488	充电结算	2026-09-07 12:35:00
688	5	consume	-19.97	68.01	489	充电结算	2026-09-07 19:39:00
689	12	recharge	100.0	128.61	\N	余额充值	2026-09-07 17:50:00
690	12	consume	-66.24	62.37	490	充电结算	2026-09-07 19:12:00
691	13	consume	-38.06	15.89	491	充电结算	2026-09-07 01:22:00
692	14	consume	-10.54	15.99	492	充电结算	2026-09-08 11:48:00
693	4	recharge	100.0	171.06	\N	余额充值	2026-09-08 08:46:00
694	4	consume	-101.61	69.45	493	充电结算	2026-09-08 10:15:00
695	15	consume	-59.45	35.93	494	充电结算	2026-09-08 18:04:00
696	16	consume	-58.63	33.54	495	充电结算	2026-09-08 09:12:00
697	3	recharge	150.0	166.74	\N	余额充值	2026-09-08 08:26:00
698	3	consume	-72.88	93.86	496	充电结算	2026-09-08 09:33:00
699	5	consume	-34.66	33.35	497	充电结算	2026-09-08 10:29:00
700	14	recharge	100.0	115.99	\N	余额充值	2026-09-08 18:03:00
701	14	consume	-22.31	93.68	498	充电结算	2026-09-08 21:42:00
702	15	recharge	100.0	135.93	\N	余额充值	2026-09-08 13:14:00
703	15	consume	-81.58	54.35	499	充电结算	2026-09-08 14:50:00
704	3	consume	-44.39	49.47	500	充电结算	2026-09-08 17:47:00
705	3	consume	-12.67	36.8	501	充电结算	2026-09-08 22:00:00
706	13	consume	-8.84	7.05	502	充电结算	2026-09-08 18:46:00
707	5	recharge	150.0	183.35	\N	余额充值	2026-09-08 15:09:00
708	5	consume	-84.97	98.38	503	充电结算	2026-09-08 16:21:00
709	5	consume	-23.54	74.84	504	充电结算	2026-09-08 23:42:00
710	8	consume	-10.16	31.52	505	充电结算	2026-09-08 05:21:00
711	5	consume	-14.35	60.49	506	充电结算	2026-09-09 00:35:00
712	12	consume	-27.92	34.45	507	充电结算	2026-09-08 06:26:00
713	16	recharge	100.0	133.54	\N	余额充值	2026-09-08 09:57:00
714	16	consume	-55.69	77.85	508	充电结算	2026-09-08 10:46:00
715	17	consume	-19.23	77.28	509	充电结算	2026-09-08 20:46:00
716	12	consume	-25.18	9.27	510	充电结算	2026-09-08 21:30:00
717	12	recharge	100.0	109.27	\N	余额充值	2026-09-08 14:45:00
718	12	consume	-43.35	65.92	511	充电结算	2026-09-08 16:03:00
719	5	consume	-10.74	49.75	512	充电结算	2026-09-08 16:58:00
720	12	consume	-56.56	9.36	513	充电结算	2026-09-09 06:38:00
721	16	recharge	100.0	177.85	\N	余额充值	2026-09-09 15:05:00
722	16	consume	-96.7	81.15	514	充电结算	2026-09-09 16:29:00
723	6	consume	-10.57	65.11	515	充电结算	2026-09-09 09:15:00
724	6	recharge	100.0	165.11	\N	余额充值	2026-09-09 08:33:00
725	6	consume	-86.03	79.08	516	充电结算	2026-09-09 09:45:00
726	3	consume	-18.14	18.66	517	充电结算	2026-09-09 13:34:00
727	5	consume	-19.97	29.78	518	充电结算	2026-09-09 18:23:00
728	3	consume	-14.46	4.2	519	充电结算	2026-09-09 18:02:00
729	14	consume	-18.56	75.12	520	充电结算	2026-09-09 20:43:00
730	17	recharge	100.0	177.28	\N	余额充值	2026-09-09 17:25:00
731	17	consume	-80.9	96.38	521	充电结算	2026-09-09 18:17:00
732	14	consume	-36.88	38.24	522	充电结算	2026-09-09 01:31:00
733	13	recharge	100.0	107.05	\N	余额充值	2026-09-09 15:46:00
734	13	consume	-20.09	86.96	523	充电结算	2026-09-09 20:23:00
735	14	consume	-7.9	30.34	524	充电结算	2026-09-09 06:37:00
736	14	consume	-17.76	12.58	525	充电结算	2026-09-09 21:50:00
737	17	consume	-21.27	75.11	526	充电结算	2026-09-09 04:47:00
738	17	consume	-35.0	40.11	\N	换电	2026-09-07 21:24:00
739	1	consume	-69.75	21.42	527	充电消费 #527	2026-09-10 10:05:52
740	1	consume	-4.42	17.0	528	充电消费 #528	2026-09-10 10:07:06
