133	9	12	108	\N	completed	29.2	95.0	100.0	2026-08-17 04:36:00	2026-08-17 06:05:00	89	153.52	valley	61.41	0.0	61.41	0	\N	15	2026-08-17 04:30:00	2026-08-17 06:07:00
134	10	16	155	\N	completed	30.5	95.0	56.6	2026-08-17 14:15:00	2026-08-17 18:18:00	243	26.1	flat	18.27	0.0	18.27	0	\N	2	2026-08-17 14:09:00	2026-08-17 18:20:00
135	2	9	81	\N	completed	16.1	95.0	100.0	2026-08-18 12:26:00	2026-08-18 13:34:00	68	89.01	flat	62.31	0.0	62.31	0	\N	8	2026-08-18 12:20:00	2026-08-18 13:36:00
136	11	17	164	\N	completed	21.1	95.0	41.0	2026-08-18 16:25:00	2026-08-18 19:53:00	208	19.89	flat	13.92	0.0	13.92	0	\N	1	2026-08-18 16:19:00	2026-08-18 19:55:00
137	11	13	124	\N	completed	17.4	95.0	75.4	2026-08-18 15:07:00	2026-08-18 16:16:00	69	57.97	flat	40.58	0.0	40.58	0	\N	5	2026-08-18 15:01:00	2026-08-18 16:18:00
138	10	21	197	\N	completed	36.0	95.0	63.1	2026-08-18 06:26:00	2026-08-18 11:03:00	277	27.06	valley	10.82	0.0	10.82	0	\N	2	2026-08-18 06:20:00	2026-08-18 11:05:00
139	11	17	161	\N	completed	39.9	95.0	100.0	2026-08-18 07:48:00	2026-08-18 08:40:00	52	64.26	valley	25.7	0.0	25.7	0	\N	6	2026-08-18 07:42:00	2026-08-18 08:42:00
140	10	26	255	\N	completed	25.2	95.0	38.9	2026-08-18 13:05:00	2026-08-18 15:10:00	125	13.73	flat	9.61	0.0	9.61	0	\N	1	2026-08-18 12:59:00	2026-08-18 15:12:00
141	7	20	181	\N	completed	27.9	95.0	100.0	2026-08-18 21:03:00	2026-08-18 21:46:00	43	72.43	flat	50.7	0.0	50.7	0	\N	7	2026-08-18 20:57:00	2026-08-18 21:48:00
142	16	15	147	\N	completed	22.9	95.0	100.0	2026-08-18 19:00:00	2026-08-18 20:14:00	74	137.21	peak	137.21	0.0	137.21	0	\N	13	2026-08-18 18:54:00	2026-08-18 20:16:00
143	12	22	207	\N	completed	27.1	95.0	100.0	2026-08-18 19:02:00	2026-08-18 20:05:00	63	81.28	peak	81.28	0.0	81.28	0	\N	8	2026-08-18 18:56:00	2026-08-18 20:07:00
144	10	4	38	\N	completed	26.5	95.0	48.6	2026-08-18 08:32:00	2026-08-18 12:10:00	218	22.06	flat	15.44	0.0	15.44	0	\N	2	2026-08-18 08:26:00	2026-08-18 12:12:00
145	4	7	66	\N	completed	39.6	95.0	54.0	2026-08-18 18:25:00	2026-08-18 20:49:00	144	14.38	peak	14.38	0.0	14.38	0	\N	1	2026-08-18 18:19:00	2026-08-18 20:51:00
146	12	8	74	\N	completed	25.0	95.0	100.0	2026-08-18 15:38:00	2026-08-18 16:30:00	52	91.14	flat	63.8	0.0	63.8	0	\N	9	2026-08-18 15:32:00	2026-08-18 16:32:00
147	5	18	171	\N	completed	28.2	95.0	100.0	2026-08-18 04:33:00	2026-08-18 05:43:00	70	121.6	valley	48.64	0.0	48.64	0	\N	12	2026-08-18 04:27:00	2026-08-18 05:45:00
148	11	17	164	\N	completed	32.2	95.0	50.0	2026-08-18 14:25:00	2026-08-18 17:06:00	161	17.82	flat	12.47	0.0	12.47	0	\N	1	2026-08-18 14:19:00	2026-08-18 17:08:00
149	11	27	260	\N	completed	26.9	95.0	100.0	2026-08-18 09:34:00	2026-08-18 10:46:00	72	94.34	flat	66.04	0.0	66.04	0	\N	9	2026-08-18 09:28:00	2026-08-18 10:48:00
150	1	21	189	\N	completed	22.5	95.0	100.0	2026-08-18 13:43:00	2026-08-18 14:44:00	61	99.61	flat	69.73	0.0	69.73	0	\N	9	2026-08-18 13:37:00	2026-08-18 14:46:00
151	1	25	243	\N	completed	33.3	95.0	84.7	2026-08-18 09:41:00	2026-08-18 10:37:00	56	51.38	flat	35.97	0.0	35.97	0	\N	5	2026-08-18 09:35:00	2026-08-18 10:39:00
152	2	25	246	\N	completed	28.6	95.0	100.0	2026-08-18 16:33:00	2026-08-18 17:23:00	50	89.44	flat	62.61	0.0	62.61	0	\N	8	2026-08-18 16:27:00	2026-08-18 17:25:00
153	8	2	17	\N	completed	10.6	95.0	100.0	2026-08-19 10:44:00	2026-08-19 12:00:00	76	124.11	flat	86.88	0.0	86.88	0	\N	12	2026-08-19 10:38:00	2026-08-19 12:02:00
154	5	22	212	\N	completed	33.2	95.0	63.0	2026-08-19 09:13:00	2026-08-19 14:09:00	296	29.75	flat	20.82	0.0	20.82	0	\N	2	2026-08-19 09:07:00	2026-08-19 14:11:00
155	2	7	71	\N	completed	39.9	95.0	65.9	2026-08-19 20:13:00	2026-08-20 00:25:00	252	25.99	peak	25.99	0.0	25.99	0	\N	2	2026-08-19 20:07:00	2026-08-20 00:27:00
156	13	17	161	\N	completed	20.3	95.0	92.0	2026-08-19 13:29:00	2026-08-19 14:20:00	51	71.67	flat	50.17	0.0	50.17	0	\N	7	2026-08-19 13:23:00	2026-08-19 14:22:00
157	9	25	248	\N	completed	19.0	95.0	35.6	2026-08-19 09:15:00	2026-08-19 12:04:00	169	16.6	flat	11.62	0.0	11.62	0	\N	1	2026-08-19 09:09:00	2026-08-19 12:06:00
158	10	15	148	\N	completed	24.7	95.0	56.3	2026-08-19 21:13:00	2026-08-20 02:13:00	300	31.62	flat	22.13	0.0	22.13	0	\N	3	2026-08-19 21:07:00	2026-08-20 02:15:00
159	9	15	148	\N	completed	21.4	95.0	37.3	2026-08-19 13:36:00	2026-08-19 16:07:00	151	15.88	flat	11.12	0.0	11.12	0	\N	1	2026-08-19 13:30:00	2026-08-19 16:09:00
160	12	8	75	\N	completed	31.4	95.0	100.0	2026-08-19 22:02:00	2026-08-19 23:00:00	58	73.35	flat	51.34	0.0	51.34	0	\N	7	2026-08-19 21:56:00	2026-08-19 23:02:00
161	15	13	132	\N	completed	26.2	95.0	49.6	2026-08-19 09:13:00	2026-08-19 13:15:00	242	23.44	flat	16.41	0.0	16.41	0	\N	2	2026-08-19 09:07:00	2026-08-19 13:17:00
162	9	7	71	\N	completed	17.2	95.0	32.8	2026-08-19 20:39:00	2026-08-19 23:06:00	147	15.63	peak	15.63	0.0	15.63	0	\N	1	2026-08-19 20:33:00	2026-08-19 23:08:00
163	17	12	116	\N	completed	22.4	95.0	49.1	2026-08-19 05:14:00	2026-08-19 09:57:00	283	26.67	valley	10.67	0.0	10.67	0	\N	2	2026-08-19 05:08:00	2026-08-19 09:59:00
164	4	7	71	\N	completed	14.7	95.0	28.1	2026-08-19 17:35:00	2026-08-19 19:36:00	121	13.36	peak	13.36	0.0	13.36	0	\N	1	2026-08-19 17:29:00	2026-08-19 19:38:00
165	16	25	245	\N	completed	18.6	95.0	100.0	2026-08-19 16:12:00	2026-08-19 17:33:00	81	147.97	flat	103.58	0.0	103.58	0	\N	14	2026-08-19 16:06:00	2026-08-19 17:35:00
166	2	5	46	\N	completed	32.2	95.0	100.0	2026-08-19 08:36:00	2026-08-19 09:57:00	81	135.24	flat	94.67	0.0	94.67	0	\N	13	2026-08-19 08:30:00	2026-08-19 09:59:00
167	2	10	90	\N	completed	38.0	95.0	99.1	2026-08-19 19:56:00	2026-08-19 21:02:00	66	61.09	peak	61.09	0.0	61.09	0	\N	6	2026-08-19 19:50:00	2026-08-19 21:04:00
168	13	26	254	\N	completed	36.2	95.0	100.0	2026-08-19 03:59:00	2026-08-19 04:50:00	51	69.79	valley	27.92	0.0	27.92	0	\N	6	2026-08-19 03:53:00	2026-08-19 04:52:00
169	2	1	5	\N	completed	37.9	95.0	100.0	2026-08-19 09:36:00	2026-08-19 10:35:00	59	105.07	flat	73.55	0.0	73.55	0	\N	10	2026-08-19 09:30:00	2026-08-19 10:37:00
170	15	29	279	\N	completed	14.0	95.0	41.7	2026-08-19 09:31:00	2026-08-19 13:45:00	254	27.66	flat	19.36	0.0	19.36	0	\N	2	2026-08-19 09:25:00	2026-08-19 13:47:00
171	9	11	99	\N	completed	23.8	95.0	62.5	2026-08-19 14:21:00	2026-08-19 15:08:00	47	38.75	flat	27.12	0.0	27.12	0	\N	3	2026-08-19 14:15:00	2026-08-19 15:10:00
172	6	1	8	\N	completed	30.2	95.0	50.5	2026-08-19 08:50:00	2026-08-19 12:16:00	206	20.29	flat	14.2	0.0	14.2	0	\N	2	2026-08-19 08:44:00	2026-08-19 12:18:00
173	13	22	219	\N	completed	30.1	95.0	53.9	2026-08-19 08:20:00	2026-08-19 12:31:00	251	23.81	flat	16.67	0.0	16.67	0	\N	2	2026-08-19 08:14:00	2026-08-19 12:33:00
174	5	25	245	\N	completed	17.8	95.0	100.0	2026-08-19 07:59:00	2026-08-19 08:59:00	60	100.46	valley	40.18	0.0	40.18	0	\N	10	2026-08-19 07:53:00	2026-08-19 09:01:00
175	9	18	169	\N	completed	10.3	95.0	90.7	2026-08-20 12:37:00	2026-08-20 13:36:00	59	80.4	flat	56.28	0.0	56.28	0	\N	8	2026-08-20 12:31:00	2026-08-20 13:38:00
176	8	3	32	\N	completed	14.8	95.0	44.2	2026-08-20 17:07:00	2026-08-20 21:57:00	290	29.43	peak	29.43	0.0	29.43	0	\N	2	2026-08-20 17:01:00	2026-08-20 21:59:00
177	10	7	61	\N	completed	21.0	95.0	100.0	2026-08-20 17:58:00	2026-08-20 19:18:00	80	150.58	peak	150.58	0.0	150.58	0	\N	15	2026-08-20 17:52:00	2026-08-20 19:20:00
178	5	25	245	\N	completed	28.2	95.0	100.0	2026-08-20 08:29:00	2026-08-20 09:18:00	49	89.39	flat	62.57	0.0	62.57	0	\N	8	2026-08-20 08:23:00	2026-08-20 09:20:00
179	16	29	276	\N	completed	17.4	95.0	100.0	2026-08-20 11:52:00	2026-08-20 13:14:00	82	102.43	flat	71.7	0.0	71.7	0	\N	10	2026-08-20 11:46:00	2026-08-20 13:16:00
180	3	28	270	\N	completed	12.3	95.0	100.0	2026-08-20 18:33:00	2026-08-20 19:41:00	68	92.37	peak	92.37	0.0	92.37	0	\N	9	2026-08-20 18:27:00	2026-08-20 19:43:00
181	2	30	281	\N	completed	14.5	95.0	100.0	2026-08-20 15:12:00	2026-08-20 16:24:00	72	127.57	flat	89.3	0.0	89.3	0	\N	12	2026-08-20 15:06:00	2026-08-20 16:26:00
182	17	23	227	\N	completed	27.5	95.0	41.9	2026-08-20 09:43:00	2026-08-20 12:12:00	149	14.44	flat	10.11	0.0	10.11	0	\N	1	2026-08-20 09:37:00	2026-08-20 12:14:00
183	17	24	229	\N	completed	22.5	95.0	57.8	2026-08-20 06:29:00	2026-08-20 07:12:00	43	35.25	valley	14.1	0.0	14.1	0	\N	3	2026-08-20 06:23:00	2026-08-20 07:14:00
184	15	17	158	\N	completed	34.5	95.0	100.0	2026-08-20 15:01:00	2026-08-20 16:27:00	86	73.91	flat	51.74	0.0	51.74	0	\N	7	2026-08-20 14:55:00	2026-08-20 16:29:00
185	3	3	24	\N	completed	26.2	95.0	86.8	2026-08-20 17:22:00	2026-08-20 18:29:00	67	60.64	peak	60.64	0.0	60.64	0	\N	6	2026-08-20 17:16:00	2026-08-20 18:31:00
186	3	25	242	\N	completed	33.1	95.0	69.3	2026-08-20 05:18:00	2026-08-20 06:00:00	42	36.18	valley	14.47	0.0	14.47	0	\N	3	2026-08-20 05:12:00	2026-08-20 06:02:00
187	14	21	192	\N	completed	37.2	95.0	96.8	2026-08-20 18:28:00	2026-08-20 19:32:00	64	59.55	peak	59.55	0.0	59.55	0	\N	5	2026-08-20 18:22:00	2026-08-20 19:34:00
188	5	19	179	\N	completed	21.8	95.0	38.4	2026-08-20 10:11:00	2026-08-20 12:41:00	150	16.61	flat	11.63	0.0	11.63	0	\N	1	2026-08-20 10:05:00	2026-08-20 12:43:00
189	8	1	2	\N	completed	23.9	95.0	100.0	2026-08-20 07:01:00	2026-08-20 08:29:00	88	166.63	valley	66.65	0.0	66.65	0	\N	16	2026-08-20 06:55:00	2026-08-20 08:31:00
190	14	28	273	\N	completed	23.8	95.0	44.9	2026-08-20 17:52:00	2026-08-20 21:29:00	217	21.13	peak	21.13	0.0	21.13	0	\N	2	2026-08-20 17:46:00	2026-08-20 21:31:00
191	7	6	58	\N	completed	28.4	95.0	41.8	2026-08-20 07:51:00	2026-08-20 09:59:00	128	13.43	valley	5.37	0.0	5.37	0	\N	1	2026-08-20 07:45:00	2026-08-20 10:01:00
192	3	6	52	\N	completed	30.2	95.0	97.8	2026-08-21 08:02:00	2026-08-21 09:20:00	78	67.62	flat	47.33	0.0	47.33	0	\N	6	2026-08-21 07:56:00	2026-08-21 09:22:00
193	8	3	23	\N	completed	16.5	95.0	100.0	2026-08-21 19:28:00	2026-08-21 20:33:00	65	108.57	peak	108.57	0.0	108.57	0	\N	10	2026-08-21 19:22:00	2026-08-21 20:35:00
194	2	7	72	\N	completed	37.5	95.0	61.7	2026-08-21 19:18:00	2026-08-21 23:26:00	248	24.16	peak	24.16	0.0	24.16	0	\N	2	2026-08-21 19:12:00	2026-08-21 23:28:00
195	11	13	122	\N	completed	29.8	95.0	100.0	2026-08-21 16:56:00	2026-08-21 17:55:00	59	72.7	flat	50.89	0.0	50.89	0	\N	7	2026-08-21 16:50:00	2026-08-21 17:57:00
196	10	14	141	\N	completed	36.4	95.0	51.2	2026-08-21 08:35:00	2026-08-21 10:50:00	135	14.84	flat	10.39	0.0	10.39	0	\N	1	2026-08-21 08:29:00	2026-08-21 10:52:00
197	14	30	285	\N	completed	38.2	95.0	100.0	2026-08-21 20:03:00	2026-08-21 21:14:00	71	100.73	peak	100.73	0.0	100.73	0	\N	10	2026-08-21 19:57:00	2026-08-21 21:16:00
198	17	17	164	\N	completed	19.0	95.0	48.9	2026-08-21 17:26:00	2026-08-21 22:24:00	298	29.94	peak	29.94	0.0	29.94	0	\N	2	2026-08-21 17:20:00	2026-08-21 22:26:00
199	16	13	124	\N	completed	14.3	95.0	64.5	2026-08-21 07:19:00	2026-08-21 08:13:00	54	50.15	valley	20.06	0.0	20.06	0	\N	5	2026-08-21 07:13:00	2026-08-21 08:15:00
200	2	30	288	\N	completed	14.0	95.0	37.2	2026-08-21 13:26:00	2026-08-21 17:11:00	225	23.19	flat	16.23	0.0	16.23	0	\N	2	2026-08-21 13:20:00	2026-08-21 17:13:00
201	7	18	170	\N	completed	35.4	95.0	100.0	2026-08-21 08:05:00	2026-08-21 09:26:00	81	114.01	flat	79.81	0.0	79.81	0	\N	11	2026-08-21 07:59:00	2026-08-21 09:28:00
202	7	3	27	\N	completed	28.1	95.0	100.0	2026-08-21 06:24:00	2026-08-21 07:21:00	57	102.72	valley	41.09	0.0	41.09	0	\N	10	2026-08-21 06:18:00	2026-08-21 07:23:00
203	7	30	287	\N	completed	37.2	95.0	54.2	2026-08-21 19:30:00	2026-08-21 22:25:00	175	16.97	peak	16.97	0.0	16.97	0	\N	1	2026-08-21 19:24:00	2026-08-21 22:27:00
204	1	12	109	\N	completed	40.0	95.0	56.0	2026-08-21 09:47:00	2026-08-21 12:35:00	168	16.02	flat	11.21	0.0	11.21	0	\N	1	2026-08-21 09:41:00	2026-08-21 12:37:00
205	8	12	105	\N	completed	19.6	95.0	100.0	2026-08-21 13:58:00	2026-08-21 15:03:00	65	81.5	flat	57.05	0.0	57.05	0	\N	8	2026-08-21 13:52:00	2026-08-21 15:05:00
206	15	28	274	\N	completed	20.8	95.0	49.0	2026-08-21 08:22:00	2026-08-21 13:08:00	286	28.24	flat	19.77	0.0	19.77	0	\N	2	2026-08-21 08:16:00	2026-08-21 13:10:00
207	15	6	51	\N	completed	19.6	95.0	100.0	2026-08-21 19:30:00	2026-08-21 20:56:00	86	117.94	peak	117.94	0.0	117.94	0	\N	11	2026-08-21 19:24:00	2026-08-21 20:58:00
208	14	3	24	\N	completed	14.4	95.0	77.7	2026-08-22 10:55:00	2026-08-22 12:11:00	76	63.32	flat	44.32	0.0	44.32	0	\N	6	2026-08-22 10:49:00	2026-08-22 12:13:00
209	14	16	152	\N	completed	21.4	95.0	83.8	2026-08-22 08:12:00	2026-08-22 09:01:00	49	62.44	flat	43.71	0.0	43.71	0	\N	6	2026-08-22 08:06:00	2026-08-22 09:03:00
210	16	30	282	\N	completed	32.9	95.0	100.0	2026-08-22 18:43:00	2026-08-22 20:04:00	81	103.35	peak	103.35	0.0	103.35	0	\N	10	2026-08-22 18:37:00	2026-08-22 20:06:00
211	16	24	236	\N	completed	15.1	95.0	32.6	2026-08-22 14:46:00	2026-08-22 17:29:00	163	17.48	flat	12.24	0.0	12.24	0	\N	1	2026-08-22 14:40:00	2026-08-22 17:31:00
212	16	10	95	\N	completed	25.7	95.0	54.1	2026-08-22 17:41:00	2026-08-22 21:59:00	258	28.4	peak	28.4	0.0	28.4	0	\N	2	2026-08-22 17:35:00	2026-08-22 22:01:00
213	3	3	25	\N	completed	35.3	95.0	100.0	2026-08-22 18:00:00	2026-08-22 19:28:00	88	113.77	peak	113.77	0.0	113.77	0	\N	11	2026-08-22 17:54:00	2026-08-22 19:30:00
214	5	1	5	\N	completed	11.8	95.0	100.0	2026-08-22 08:32:00	2026-08-22 09:25:00	53	92.05	flat	64.43	0.0	64.43	0	\N	9	2026-08-22 08:26:00	2026-08-22 09:27:00
215	16	25	250	\N	completed	22.3	95.0	35.0	2026-08-22 16:00:00	2026-08-22 18:04:00	124	12.73	flat	8.91	0.0	8.91	0	\N	1	2026-08-22 15:54:00	2026-08-22 18:06:00
216	9	29	275	\N	completed	30.9	95.0	100.0	2026-08-22 01:01:00	2026-08-22 01:59:00	58	76.15	valley	30.46	0.0	30.46	0	\N	7	2026-08-22 00:55:00	2026-08-22 02:01:00
217	6	6	55	\N	completed	15.8	95.0	72.5	2026-08-22 12:33:00	2026-08-22 13:19:00	46	56.74	flat	39.72	0.0	39.72	0	\N	5	2026-08-22 12:27:00	2026-08-22 13:21:00
218	12	14	137	\N	completed	38.8	95.0	100.0	2026-08-22 15:25:00	2026-08-22 16:55:00	90	109.6	flat	76.72	0.0	76.72	0	\N	10	2026-08-22 15:19:00	2026-08-22 16:57:00
219	8	16	154	\N	completed	29.6	95.0	100.0	2026-08-23 15:52:00	2026-08-23 17:15:00	83	153.91	flat	107.74	0.0	107.74	0	\N	15	2026-08-23 15:46:00	2026-08-23 17:17:00
220	2	5	48	\N	completed	24.3	95.0	46.6	2026-08-23 19:24:00	2026-08-23 23:07:00	223	22.29	peak	22.29	0.0	22.29	0	\N	2	2026-08-23 19:18:00	2026-08-23 23:09:00
221	6	5	43	\N	completed	33.5	95.0	94.9	2026-08-23 16:54:00	2026-08-23 18:05:00	71	61.42	flat	42.99	0.0	42.99	0	\N	6	2026-08-23 16:48:00	2026-08-23 18:07:00
222	4	28	271	\N	completed	36.0	95.0	48.6	2026-08-23 15:14:00	2026-08-23 17:24:00	130	12.61	flat	8.83	0.0	8.83	0	\N	1	2026-08-23 15:08:00	2026-08-23 17:26:00
223	16	14	139	\N	completed	37.8	95.0	50.2	2026-08-23 19:59:00	2026-08-23 22:10:00	131	12.4	peak	12.4	0.0	12.4	0	\N	1	2026-08-23 19:53:00	2026-08-23 22:12:00
224	2	10	92	\N	completed	27.6	95.0	100.0	2026-08-23 19:01:00	2026-08-23 20:01:00	60	113.31	peak	113.31	0.0	113.31	0	\N	11	2026-08-23 18:55:00	2026-08-23 20:03:00
225	13	4	40	\N	completed	27.0	95.0	47.2	2026-08-23 17:10:00	2026-08-23 20:26:00	196	20.23	peak	20.23	0.0	20.23	0	\N	2	2026-08-23 17:04:00	2026-08-23 20:28:00
226	11	21	197	\N	completed	31.7	95.0	48.8	2026-08-23 19:50:00	2026-08-23 22:25:00	155	17.15	peak	17.15	0.0	17.15	0	\N	1	2026-08-23 19:44:00	2026-08-23 22:27:00
227	12	3	28	\N	completed	12.3	95.0	89.1	2026-08-23 14:27:00	2026-08-23 15:13:00	46	76.8	flat	53.76	0.0	53.76	0	\N	7	2026-08-23 14:21:00	2026-08-23 15:15:00
228	13	18	168	\N	completed	39.8	95.0	100.0	2026-08-23 16:40:00	2026-08-23 17:21:00	41	68.96	flat	48.27	0.0	48.27	0	\N	6	2026-08-23 16:34:00	2026-08-23 17:23:00
229	12	30	284	\N	completed	27.6	95.0	100.0	2026-08-23 14:27:00	2026-08-23 15:31:00	64	79.47	flat	55.63	0.0	55.63	0	\N	7	2026-08-23 14:21:00	2026-08-23 15:33:00
230	10	13	127	\N	completed	21.4	95.0	34.9	2026-08-23 10:05:00	2026-08-23 12:23:00	138	13.53	flat	9.47	0.0	9.47	0	\N	1	2026-08-23 09:59:00	2026-08-23 12:25:00
231	5	21	200	\N	completed	10.2	95.0	29.3	2026-08-23 18:23:00	2026-08-23 21:44:00	201	19.13	peak	19.13	0.0	19.13	0	\N	1	2026-08-23 18:17:00	2026-08-23 21:46:00
232	9	6	53	\N	completed	23.5	95.0	63.2	2026-08-24 12:05:00	2026-08-24 12:53:00	48	39.75	flat	27.82	0.0	27.82	0	\N	3	2026-08-24 11:59:00	2026-08-24 12:55:00
233	14	6	53	\N	completed	12.8	95.0	47.8	2026-08-24 15:05:00	2026-08-24 15:46:00	41	34.98	flat	24.49	0.0	24.49	0	\N	3	2026-08-24 14:59:00	2026-08-24 15:48:00
234	11	21	198	\N	completed	33.4	95.0	45.8	2026-08-24 16:18:00	2026-08-24 18:21:00	123	12.37	flat	8.66	0.0	8.66	0	\N	1	2026-08-24 16:12:00	2026-08-24 18:23:00
235	8	28	267	\N	completed	14.2	95.0	57.1	2026-08-24 17:43:00	2026-08-24 18:33:00	50	42.86	peak	42.86	0.0	42.86	0	\N	4	2026-08-24 17:37:00	2026-08-24 18:35:00
236	16	8	75	\N	completed	22.6	95.0	79.7	2026-08-24 09:10:00	2026-08-24 09:54:00	44	57.1	flat	39.97	0.0	39.97	0	\N	5	2026-08-24 09:04:00	2026-08-24 09:56:00
237	3	20	185	\N	completed	24.9	95.0	44.4	2026-08-24 13:15:00	2026-08-24 16:19:00	184	19.49	flat	13.64	0.0	13.64	0	\N	1	2026-08-24 13:09:00	2026-08-24 16:21:00
238	15	6	55	\N	completed	21.9	95.0	79.6	2026-08-24 16:19:00	2026-08-24 17:07:00	48	57.67	flat	40.37	0.0	40.37	0	\N	5	2026-08-24 16:13:00	2026-08-24 17:09:00
239	13	18	169	\N	completed	34.7	95.0	100.0	2026-08-24 19:21:00	2026-08-24 20:29:00	68	88.19	peak	88.19	0.0	88.19	0	\N	8	2026-08-24 19:15:00	2026-08-24 20:31:00
240	5	16	154	\N	completed	16.0	95.0	100.0	2026-08-24 16:38:00	2026-08-24 17:38:00	60	113.05	flat	79.13	0.0	79.13	0	\N	11	2026-08-24 16:32:00	2026-08-24 17:40:00
241	13	17	164	\N	completed	24.7	95.0	45.2	2026-08-24 09:47:00	2026-08-24 13:01:00	194	20.47	flat	14.33	0.0	14.33	0	\N	2	2026-08-24 09:41:00	2026-08-24 13:03:00
242	8	18	167	\N	completed	21.8	95.0	100.0	2026-08-24 16:17:00	2026-08-24 17:21:00	64	88.56	flat	61.99	0.0	61.99	0	\N	8	2026-08-24 16:11:00	2026-08-24 17:23:00
243	7	29	280	\N	completed	10.8	95.0	28.5	2026-08-24 07:43:00	2026-08-24 10:29:00	166	17.72	valley	7.09	0.0	7.09	0	\N	1	2026-08-24 07:37:00	2026-08-24 10:31:00
244	7	23	225	\N	completed	34.6	95.0	100.0	2026-08-24 17:53:00	2026-08-24 18:51:00	58	104.86	peak	104.86	0.0	104.86	0	\N	10	2026-08-24 17:47:00	2026-08-24 18:53:00
245	14	26	256	\N	completed	17.6	95.0	32.9	2026-08-24 18:40:00	2026-08-24 21:15:00	155	15.29	peak	15.29	0.0	15.29	0	\N	1	2026-08-24 18:34:00	2026-08-24 21:17:00
246	14	21	194	\N	completed	24.4	95.0	39.7	2026-08-24 07:28:00	2026-08-24 09:46:00	138	15.27	valley	6.11	0.0	6.11	0	\N	1	2026-08-24 07:22:00	2026-08-24 09:48:00
247	17	22	215	\N	completed	20.8	95.0	48.6	2026-08-24 11:02:00	2026-08-24 15:21:00	259	27.76	flat	19.43	0.0	19.43	0	\N	2	2026-08-24 10:56:00	2026-08-24 15:23:00
248	3	6	56	\N	completed	15.0	95.0	34.2	2026-08-24 19:42:00	2026-08-24 22:45:00	183	19.21	peak	19.21	0.0	19.21	0	\N	1	2026-08-24 19:36:00	2026-08-24 22:47:00
249	13	18	170	\N	completed	13.0	95.0	100.0	2026-08-24 16:27:00	2026-08-24 17:57:00	90	110.15	flat	77.11	0.0	77.11	0	\N	11	2026-08-24 16:21:00	2026-08-24 17:59:00
250	17	30	286	\N	completed	23.4	95.0	51.1	2026-08-25 14:44:00	2026-08-25 19:12:00	268	27.71	flat	19.4	0.0	19.4	0	\N	2	2026-08-25 14:38:00	2026-08-25 19:14:00
251	17	8	78	\N	completed	18.9	95.0	40.1	2026-08-25 10:01:00	2026-08-25 13:29:00	208	21.17	flat	14.82	0.0	14.82	0	\N	2	2026-08-25 09:55:00	2026-08-25 13:31:00
252	3	7	60	\N	completed	20.3	95.0	100.0	2026-08-25 20:09:00	2026-08-25 21:35:00	86	109.94	peak	109.94	0.0	109.94	0	\N	10	2026-08-25 20:03:00	2026-08-25 21:37:00
253	17	25	248	\N	completed	31.7	95.0	51.6	2026-08-25 18:30:00	2026-08-25 21:59:00	209	19.86	peak	19.86	0.0	19.86	0	\N	1	2026-08-25 18:24:00	2026-08-25 22:01:00
254	3	16	154	\N	completed	10.7	95.0	86.9	2026-08-25 12:51:00	2026-08-25 13:33:00	42	76.16	flat	53.31	0.0	53.31	0	\N	7	2026-08-25 12:45:00	2026-08-25 13:35:00
255	4	9	85	\N	completed	14.8	95.0	32.3	2026-08-25 09:33:00	2026-08-25 12:35:00	182	17.54	flat	12.28	0.0	12.28	0	\N	1	2026-08-25 09:27:00	2026-08-25 12:37:00
256	15	13	119	\N	completed	29.2	95.0	100.0	2026-08-25 15:40:00	2026-08-25 16:45:00	65	107.6	flat	75.32	0.0	75.32	0	\N	10	2026-08-25 15:34:00	2026-08-25 16:47:00
257	1	11	102	\N	completed	10.1	95.0	33.8	2026-08-25 12:37:00	2026-08-25 16:32:00	235	23.7	flat	16.59	0.0	16.59	0	\N	2	2026-08-25 12:31:00	2026-08-25 16:34:00
258	9	4	33	\N	completed	26.1	95.0	96.0	2026-08-25 08:06:00	2026-08-25 09:22:00	76	69.91	flat	48.94	0.0	48.94	0	\N	6	2026-08-25 08:00:00	2026-08-25 09:24:00
259	7	24	235	\N	completed	24.7	95.0	40.4	2026-08-25 10:16:00	2026-08-25 12:45:00	149	15.66	flat	10.96	0.0	10.96	0	\N	1	2026-08-25 10:10:00	2026-08-25 12:47:00
260	11	21	199	\N	completed	20.4	95.0	49.0	2026-08-25 21:25:00	2026-08-26 02:01:00	276	28.6	flat	20.02	0.0	20.02	0	\N	2	2026-08-25 21:19:00	2026-08-26 02:03:00
261	6	16	153	\N	completed	14.0	95.0	78.2	2026-08-25 19:37:00	2026-08-25 20:56:00	79	64.2	peak	64.2	0.0	64.2	0	\N	6	2026-08-25 19:31:00	2026-08-25 20:58:00
262	10	7	60	\N	completed	25.3	95.0	94.5	2026-08-25 07:23:00	2026-08-25 08:14:00	51	69.16	valley	27.66	0.0	27.66	0	\N	6	2026-08-25 07:17:00	2026-08-25 08:16:00
263	5	21	197	\N	completed	26.1	95.0	49.3	2026-08-25 11:11:00	2026-08-25 14:59:00	228	23.22	flat	16.25	0.0	16.25	0	\N	2	2026-08-25 11:05:00	2026-08-25 15:01:00
264	6	30	285	\N	completed	15.6	95.0	78.8	2026-08-25 20:31:00	2026-08-25 21:21:00	50	63.25	peak	63.25	0.0	63.25	0	\N	6	2026-08-25 20:25:00	2026-08-25 21:23:00
